"id";"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento";"urlFoto";"escolaridade"
"4733";"https://dadosabertos.camara.leg.br/api/v2/deputados/4733";"PAULA SOARES";"37";"37";"Francisco de Paula Soares Neto";"";"M";"";"";"1901-03-04";"1983-03-15";"RS";"";"https://www.camara.leg.br/internet/deputado/bandep/4733.jpg";"Superior"
"4776";"https://dadosabertos.camara.leg.br/api/v2/deputados/4776";"PAULO ASSUNÇÃO";"37";"37";"Paulo Álvaro de Assunção";"";"M";"";"";"1888-09-05";"1959-02-13";"SP";"Tietê";"https://www.camara.leg.br/internet/deputado/bandep/4776.jpg";"Superior"
"2964";"https://dadosabertos.camara.leg.br/api/v2/deputados/2964";"PAULO MARTINS";"37";"37";"Paulo Dias Martins";"";"M";"";"";"1886-08-15";"1981-12-08";"CE";"Fortaleza";"https://www.camara.leg.br/internet/deputado/bandep/2964.jpg";"Superior"
"2845";"https://dadosabertos.camara.leg.br/api/v2/deputados/2845";"PEDRO CALMON";"37";"37";"Pedro Calmon Freire Bittencourt";"";"M";"";"";"1902-12-23";"1985-06-17";"BA";"Amargosa";"https://www.camara.leg.br/internet/deputado/bandep/2845.jpg";"Superior"
"2853";"https://dadosabertos.camara.leg.br/api/v2/deputados/2853";"PEDRO FIRMEZA";"37";"37";"Pedro de Brito Firmeza";"";"M";"";"";"1901-02-17";"1965-06-02";"CE";"";"https://www.camara.leg.br/internet/deputado/bandep/2853.jpg";"Superior"
"2956";"https://dadosabertos.camara.leg.br/api/v2/deputados/2956";"PEDRO JORGE";"37";"37";"Pedro Jorge Pereira de Melo";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2956.jpg";""
"4827";"https://dadosabertos.camara.leg.br/api/v2/deputados/4827";"PEDRO LAGO";"27";"37";"Pedro Francisco Rodrigues do Lago";"";"M";"";"";"1870-04-16";"1958-03-23";"BA";"Santo Amaro";"https://www.camara.leg.br/internet/deputado/bandep/4827.jpg";"Superior"
"4825";"https://dadosabertos.camara.leg.br/api/v2/deputados/4825";"PEDRO RACHE";"36";"37";"Pedro Demóstenes Rache";"";"M";"";"";"1879-07-10";"1959-11-06";"RS";"Jaguarão";"https://www.camara.leg.br/internet/deputado/bandep/4825.jpg";"Superior"
"4732";"https://dadosabertos.camara.leg.br/api/v2/deputados/4732";"PENTEADO STEVENSON";"37";"37";"Francisco Oscar Penteado Stevenson";"";"M";"";"";"1900-03-31";"1977-11-10";"SP";"Campinas";"https://www.camara.leg.br/internet/deputado/bandep/4732.jpg";"Superior"
"4719";"https://dadosabertos.camara.leg.br/api/v2/deputados/4719";"PEREIRA CARNEIRO";"36";"37";"Ernesto Pereira Carneiro";"";"M";"";"";"1877-04-14";"1954-01-21";"PE";"Jaboatão dos Guararapes";"https://www.camara.leg.br/internet/deputado/bandep/4719.jpg";""
"4789";"https://dadosabertos.camara.leg.br/api/v2/deputados/4789";"PEREIRA LIRA";"36";"37";"José Pereira Lira";"";"M";"";"";"1898-08-23";"1985-05-31";"PB";"João Pessoa";"https://www.camara.leg.br/internet/deputado/bandep/4789.jpg";"Superior"
"4712";"https://dadosabertos.camara.leg.br/api/v2/deputados/4712";"PINHEIRO CHAGAS";"37";"37";"Djalma Pinheiro Chagas";"";"M";"";"";"1884-08-12";"1962-05-23";"MG";"Oliveira";"https://www.camara.leg.br/internet/deputado/bandep/4712.jpg";"Superior"
"2117";"https://dadosabertos.camara.leg.br/api/v2/deputados/2117";"PINTO DANTAS";"26";"37";"João da Costa Pinto Dantas";"";"M";"";"";"1873-07-24";"1940-03-09";"BA";"";"https://www.camara.leg.br/internet/deputado/bandep/2117.jpg";"Superior"
"2769";"https://dadosabertos.camara.leg.br/api/v2/deputados/2769";"PIRES GAIOSO";"36";"37";"FRANCISCO PIRES DE GAYOSO E ALMENDRA";"";"M";"";"";"1901-11-01";"1968-08-18";"DF";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/2769.jpg";"Superior"
"4831";"https://dadosabertos.camara.leg.br/api/v2/deputados/4831";"PLÍNIO POMPEU";"37";"37";"Plínio Pompeu de Saboya Magalhães";"";"M";"";"";"1892-03-03";"1994-04-27";"CE";"Sobral";"https://www.camara.leg.br/internet/deputado/bandep/4831.jpg";"Superior"
"4830";"https://dadosabertos.camara.leg.br/api/v2/deputados/4830";"PLÍNIO TOURINHO";"36";"37";"Plínio Alves Monteiro Tourinho";"";"M";"";"";"1882-02-08";"1950-08-29";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/4830.jpg";"Superior"
"4832";"https://dadosabertos.camara.leg.br/api/v2/deputados/4832";"POLICARPO VIOTTI";"36";"37";"Policarpo de Magalhães Viotti";"";"M";"";"";"1880-06-16";"1975-01-05";"MG";"Caxambu";"https://www.camara.leg.br/internet/deputado/bandep/4832.jpg";"Superior"
"2118";"https://dadosabertos.camara.leg.br/api/v2/deputados/2118";"PRISCO PARAÍSO";"26";"37";"Francisco Prisco de Souza Paraíso";"";"M";"";"";"1874-05-06";"1946-12-13";"BA";"Cachoeira";"https://www.camara.leg.br/internet/deputado/bandep/2118.jpg";"Superior"
"2846";"https://dadosabertos.camara.leg.br/api/v2/deputados/2846";"RAFAEL MENESES";"37";"37";"Rafael de Meneses Silva";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2846.jpg";"Superior"
"130280";"https://dadosabertos.camara.leg.br/api/v2/deputados/130280";"RAUL BITENCOURT";"36";"37";"Raul Jobim Bittencourt";"";"M";"";"";"1902-01-02";"1985-03-20";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/130280.jpg";"Superior"
"130281";"https://dadosabertos.camara.leg.br/api/v2/deputados/130281";"RAUL FERNANDES";"28";"37";"Raul Fernandes";"";"M";"";"";"1877-10-24";"1968-01-06";"RJ";"Valença";"https://www.camara.leg.br/internet/deputado/bandep/130281.jpg";"Superior"
"2557";"https://dadosabertos.camara.leg.br/api/v2/deputados/2557";"REGO BARROS";"33";"37";"Sebastião do Rego Barros";"";"M";"";"";"1879-06-07";"1946-10-21";"PE";"Escada";"https://www.camara.leg.br/internet/deputado/bandep/2557.jpg";"Secundário"
"130282";"https://dadosabertos.camara.leg.br/api/v2/deputados/130282";"RENATO BARBOSA";"36";"37";"RENATO RODRIGUES BARBOSA";"";"M";"";"";"1885-03-01";"1965-12-29";"RS";"Jaguarão";"https://www.camara.leg.br/internet/deputado/bandep/130282.jpg";"Superior"
"130269";"https://dadosabertos.camara.leg.br/api/v2/deputados/130269";"RESENDE TOSTES";"37";"37";"João Resende Tostes";"";"M";"";"";"1885-12-24";"1949-10-06";"MG";"Juiz de Fora";"https://www.camara.leg.br/internet/deputado/bandep/130269.jpg";""
"2843";"https://dadosabertos.camara.leg.br/api/v2/deputados/2843";"RIBEIRO JÚNIOR";"37";"37";"Alfredo Augusto Ribeiro Júnior";"";"M";"";"";"1889-04-29";"1938-06-29";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2843.jpg";""
"2960";"https://dadosabertos.camara.leg.br/api/v2/deputados/2960";"RICARDINO PRADO";"37";"37";"Ricardino Franklin Prado";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2960.jpg";""
"4836";"https://dadosabertos.camara.leg.br/api/v2/deputados/4836";"RICARDO BARRETO";"37";"37";"Ricardo Cesar Paes Barreto";"";"M";"";"";"1891-06-02";"1955-08-19";"RN";"Natal";"https://www.camara.leg.br/internet/deputado/bandep/4836.jpg";"Superior"
"2830";"https://dadosabertos.camara.leg.br/api/v2/deputados/2830";"RICARDO MACHADO";"36";"37";"Ricardo Pereira Machado";"";"M";"";"";"1872-03-04";"1955-01-04";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/2830.jpg";"Superior"
"2633";"https://dadosabertos.camara.leg.br/api/v2/deputados/2633";"ROBERTO MOREIRA";"34";"37";"Roberto dos Santos Moreira";"";"M";"";"";"1887-03-07";"1964-08-27";"SP";"Casa Branca";"https://www.camara.leg.br/internet/deputado/bandep/2633.jpg";"Superior"
"2831";"https://dadosabertos.camara.leg.br/api/v2/deputados/2831";"ROBERTO SIMONSEN";"36";"37";"Roberto Cochrane Simonsen";"";"M";"";"";"1889-02-18";"1948-05-25";"SP";"Santos";"https://www.camara.leg.br/internet/deputado/bandep/2831.jpg";"Superior"
"2887";"https://dadosabertos.camara.leg.br/api/v2/deputados/2887";"RUI CARNEIRO";"37";"37";"Ruy Carneiro";"";"M";"";"";"1906-08-20";"1977-07-20";"PB";"Pombal";"https://www.camara.leg.br/internet/deputado/bandep/2887.jpg";"Superior"
"4750";"https://dadosabertos.camara.leg.br/api/v2/deputados/4750";"RUPP JÚNIOR";"37";"37";"Henrique Rupp Júnior";"";"M";"";"";"1880-03-27";"1959-06-21";"SC";"Campos Novos";"https://www.camara.leg.br/internet/deputado/bandep/4750.jpg";"Superior"
"2470";"https://dadosabertos.camara.leg.br/api/v2/deputados/2470";"SALES FILHO";"31";"37";"Francisco Antônio Rodrigues de Sales Filho";"";"M";"";"";"1879-10-12";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/2470.jpg";"Superior"
"4773";"https://dadosabertos.camara.leg.br/api/v2/deputados/4773";"SALGADO FILHO";"37";"37";"Joaquim Pedro Salgado Filho";"";"M";"";"";"1888-07-02";"1950-07-30";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/4773.jpg";"Superior"
"2471";"https://dadosabertos.camara.leg.br/api/v2/deputados/2471";"SAMPAIO CORREIA";"31";"37";"José Matoso de Sampaio Correia";"";"M";"";"";"1875-09-08";"1942-11-17";"RJ";"Niterói";"https://www.camara.leg.br/internet/deputado/bandep/2471.jpg";"Superior"
"4680";"https://dadosabertos.camara.leg.br/api/v2/deputados/4680";"SAMPAIO COSTA";"36";"37";"Armando Sampaio Costa";"";"M";"";"";"1893-06-18";"1971-11-12";"AL";"Maceió";"https://www.camara.leg.br/internet/deputado/bandep/4680.jpg";"Superior"
"4724";"https://dadosabertos.camara.leg.br/api/v2/deputados/4724";"SANTOS FILHO";"37";"37";"Francisco Alves dos Santos Filho";"";"M";"";"";"1895-10-03";"1966-12-12";"SP";"Moji-Mirim";"https://www.camara.leg.br/internet/deputado/bandep/4724.jpg";"Superior"
"2957";"https://dadosabertos.camara.leg.br/api/v2/deputados/2957";"SEBASTIÃO DOMINGUES";"37";"37";"Sebastião Domingues";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2957.jpg";""
"2951";"https://dadosabertos.camara.leg.br/api/v2/deputados/2951";"SILVA COSTA";"37";"37";"Manoel de Silva Costa";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2951.jpg";""
"2963";"https://dadosabertos.camara.leg.br/api/v2/deputados/2963";"SÍLVIO LEITÃO";"37";"37";"Sílvio Pelico Leitão";"";"M";"";"";"";"1982-03-30";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2963.jpg";""
"1864";"https://dadosabertos.camara.leg.br/api/v2/deputados/1864";"SIMÃO DA CUNHA";"36";"37";"Simão da Cunha Pereira";"";"M";"";"";"1883-05-02";"1963-03-20";"MG";"Peçanha";"https://www.camara.leg.br/internet/deputado/bandep/1864.jpg";"Superior"
"2297";"https://dadosabertos.camara.leg.br/api/v2/deputados/2297";"SIMÕES BARBOSA";"28";"37";"Adolfo Simões Barbosa";"";"M";"";"";"1860-04-03";"1950-03-15";"PE";"";"https://www.camara.leg.br/internet/deputado/bandep/2297.jpg";"Superior"
"2897";"https://dadosabertos.camara.leg.br/api/v2/deputados/2897";"TEIXEIRA LEITE";"36";"37";"Edgard Teixeira Leite";"";"M";"";"";"1895-03-20";"1983-07-21";"RJ";"Paraíba do Sul";"https://www.camara.leg.br/internet/deputado/bandep/2897.jpg";"Superior"
"2928";"https://dadosabertos.camara.leg.br/api/v2/deputados/2928";"TEIXEIRA PINTO";"37";"37";"Álvaro Teixeira Pinto Filho";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2928.jpg";""
"130283";"https://dadosabertos.camara.leg.br/api/v2/deputados/130283";"TEODOMIRO SANTIAGO";"32";"37";"Teodomiro Carneiro Santiago";"";"M";"";"";"1883-09-30";"1936-10-23";"MG";"Itajubá";"https://www.camara.leg.br/internet/deputado/bandep/130283.jpg";"Superior"
"2965";"https://dadosabertos.camara.leg.br/api/v2/deputados/2965";"THOMPSON FLORES";"37";"37";"Carlos Thompson Flores Neto";"";"M";"";"";"";"1976-05-14";"RS";"";"https://www.camara.leg.br/internet/deputado/bandep/2965.jpg";"Superior"
"4661";"https://dadosabertos.camara.leg.br/api/v2/deputados/4661";"TRIGO DE LOUREIRO";"37";"37";"Alberto Trigo de Loureiro";"";"M";"";"";"1899-08-27";"";"MT";"Cuiabá";"https://www.camara.leg.br/internet/deputado/bandep/4661.jpg";"Superior"
"4848";"https://dadosabertos.camara.leg.br/api/v2/deputados/4848";"UBALDO RAMALHETE";"31";"37";"Ubaldo Ramalhete Maia";"";"M";"";"";"1882-08-08";"1950-06-18";"ES";"Santa Leopoldina";"https://www.camara.leg.br/internet/deputado/bandep/4848.jpg";"Superior"
"2708";"https://dadosabertos.camara.leg.br/api/v2/deputados/2708";"VALDEMAR FALCÃO";"36";"37";"Waldemar Cromwell do Rego Falcão";"";"M";"";"";"1895-01-25";"1946-10-02";"CE";"Baturité";"https://www.camara.leg.br/internet/deputado/bandep/2708.jpg";"Superior"
"2688";"https://dadosabertos.camara.leg.br/api/v2/deputados/2688";"VALENTE DE LIMA";"36";"37";"José Affonso Valente de Lima";"";"M";"";"";"";"1958-07-01";"AL";"Marechal Deodoro";"https://www.camara.leg.br/internet/deputado/bandep/2688.jpg";"Superior"
"2804";"https://dadosabertos.camara.leg.br/api/v2/deputados/2804";"VERGUEIRO CÉSAR";"36";"37";"Abelardo Vergueiro César";"";"M";"";"";"1894-07-21";"1949-07-31";"SP";"Espírito Santo do Pinhal";"https://www.camara.leg.br/internet/deputado/bandep/2804.jpg";"Superior"
"4769";"https://dadosabertos.camara.leg.br/api/v2/deputados/4769";"VESPÚCIO DE ABREU";"28";"37";"João Vespúcio de Abreu e Silva";"";"M";"";"";"1869-12-02";"1945-05-18";"RS";"Porto Alegre";"https://www.camara.leg.br/internet/deputado/bandep/4769.jpg";"Superior"
"2937";"https://dadosabertos.camara.leg.br/api/v2/deputados/2937";"VICENTE GALLIEZ";"37";"37";"Vicente de Paulo Galliez";"";"M";"";"";"1903-03-06";"1988-03-01";"RJ";"Petrópolis";"https://www.camara.leg.br/internet/deputado/bandep/2937.jpg";"Superior"
"130284";"https://dadosabertos.camara.leg.br/api/v2/deputados/130284";"VICENTE GOUVEIA";"37";"37";"Vicente Cavalcanti Gouveia";"";"M";"";"";"";"1977-06-23";"PE";"Água Preta";"https://www.camara.leg.br/internet/deputado/bandep/130284.jpg";""
"4849";"https://dadosabertos.camara.leg.br/api/v2/deputados/4849";"VICENTE MIGUEL";"37";"37";"Vicente Miguel da Silva Abreu";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/4849.jpg";""
"2942";"https://dadosabertos.camara.leg.br/api/v2/deputados/2942";"VIEIRA MACEDO";"37";"37";"JOÃO VIEIRA DE MACEDO";"";"M";"";"";"1874-06-22";"1968-05-18";"RS";"Lavras do Sul";"https://www.camara.leg.br/internet/deputado/bandep/2942.jpg";"Superior"
"4791";"https://dadosabertos.camara.leg.br/api/v2/deputados/4791";"VIEIRA MARQUES";"36";"37";"José Vieira Marques";"";"M";"";"";"1877-09-28";"1946-04-20";"MG";"Santa Bárbara";"https://www.camara.leg.br/internet/deputado/bandep/4791.jpg";"Superior"
"2783";"https://dadosabertos.camara.leg.br/api/v2/deputados/2783";"VITOR RUSSOMANO";"36";"37";"Victor Russomano";"";"M";"";"";"1890-10-12";"1937-09-20";"RS";"Pelotas";"https://www.camara.leg.br/internet/deputado/bandep/2783.jpg";"Superior"
"130270";"https://dadosabertos.camara.leg.br/api/v2/deputados/130270";"WANDERLEY PINHO";"33";"37";"José Wanderley de Araújo Pinho";"";"M";"";"";"1890-03-19";"1967-10-08";"BA";"Santo Amaro";"https://www.camara.leg.br/internet/deputado/bandep/130270.jpg";"Superior"
"2661";"https://dadosabertos.camara.leg.br/api/v2/deputados/2661";"WASHINGTON PIRES";"35";"37";"Washington Ferreira Pires";"";"M";"";"";"1892-02-13";"1970-11-23";"MG";"Formiga";"https://www.camara.leg.br/internet/deputado/bandep/2661.jpg";"Superior"
"4677";"https://dadosabertos.camara.leg.br/api/v2/deputados/4677";"XAVIER DE OLIVEIRA";"36";"37";"Antônio Xavier de Oliveira";"";"M";"";"";"1892-10-09";"1953-02-06";"CE";"Juazeiro do Norte";"https://www.camara.leg.br/internet/deputado/bandep/4677.jpg";"Superior"
"2481";"https://dadosabertos.camara.leg.br/api/v2/deputados/2481";"ABEL CHERMONT";"31";"36";"Abel Abreu Chermont";"";"M";"";"";"1887-06-21";"1962-09-19";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/2481.jpg";"Superior"
"2808";"https://dadosabertos.camara.leg.br/api/v2/deputados/2808";"ACIR MEDEIROS";"36";"36";"Acyr Medeiros";"";"M";"";"";"1900-02-13";"";"RJ";"Itaperuna";"https://www.camara.leg.br/internet/deputado/bandep/2808.jpg";""
"130224";"https://dadosabertos.camara.leg.br/api/v2/deputados/130224";"ADOLFO BERGAMINI";"33";"36";"Adolpho Bergamini";"";"M";"";"";"1886-10-11";"1945-01-07";"MG";"Cataguases";"https://www.camara.leg.br/internet/deputado/bandep/130224.jpg";"Superior"
"130225";"https://dadosabertos.camara.leg.br/api/v2/deputados/130225";"ADOLFO KONDER";"32";"36";"Adolpho Konder";"";"M";"";"";"1884-02-16";"1956-09-24";"SC";"Itajaí";"https://www.camara.leg.br/internet/deputado/bandep/130225.jpg";"Superior"
"2723";"https://dadosabertos.camara.leg.br/api/v2/deputados/2723";"ADOLFO SOARES";"36";"36";"Adolpho Eugênio Soares Filho";"";"M";"";"";"1874-09-06";"1967-05-08";"PB";"João Pessoa";"https://www.camara.leg.br/internet/deputado/bandep/2723.jpg";"Superior"
"4596";"https://dadosabertos.camara.leg.br/api/v2/deputados/4596";"ALCÂNTARA MACHADO";"36";"36";"José de Alcantara Machado de Oliveira";"";"M";"";"";"1875-10-19";"1941-04-01";"SP";"Piracicaba";"https://www.camara.leg.br/internet/deputado/bandep/4596.jpg";"Superior"
"4545";"https://dadosabertos.camara.leg.br/api/v2/deputados/4545";"ALEIXO PARAGUASSU";"36";"36";"Aleixo Paraguassu";"";"M";"";"";"1881-07-17";"1964-01-22";"MG";"Araçuaí";"https://www.camara.leg.br/internet/deputado/bandep/4545.jpg";""
"4546";"https://dadosabertos.camara.leg.br/api/v2/deputados/4546";"ALEXANDRE SICILIANO";"36";"36";"Alexandre Siciliano Júnior";"";"M";"";"";"1886-11-20";"1963-07-08";"SP";"Piracicaba";"https://www.camara.leg.br/internet/deputado/bandep/4546.jpg";"Superior"
"2689";"https://dadosabertos.camara.leg.br/api/v2/deputados/2689";"ALFREDO DA MATA";"36";"36";"Alfredo Augusto da Matta";"";"M";"";"";"1870-03-18";"1954-03-03";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/2689.jpg";"Superior"
"4548";"https://dadosabertos.camara.leg.br/api/v2/deputados/4548";"ALFREDO PACHECO";"36";"36";"Alfredo Corrêa Pacheco";"";"M";"";"";"1897-03-09";"";"MT";"Cuiabá";"https://www.camara.leg.br/internet/deputado/bandep/4548.jpg";""
"4597";"https://dadosabertos.camara.leg.br/api/v2/deputados/4597";"ALMEIDA CAMARGO";"36";"36";"José de Almeida Camargo";"";"M";"";"";"1903-10-01";"1937-04-11";"SP";"Amparo";"https://www.camara.leg.br/internet/deputado/bandep/4597.jpg";"Superior"
"2693";"https://dadosabertos.camara.leg.br/api/v2/deputados/2693";"ALOYSIO FILHO";"36";"36";"Aloysio Lopes de Carvalho Filho";"";"M";"";"";"1901-03-03";"1970-02-28";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/2693.jpg";"Superior"
"130300";"https://dadosabertos.camara.leg.br/api/v2/deputados/130300";"ÁLVARO MAIA";"36";"36";"Álvaro Botelho Maia";"";"M";"";"";"1893-02-19";"1969-05-04";"AM";"Humaitá";"https://www.camara.leg.br/internet/deputado/bandep/130300.jpg";"Superior"
"130226";"https://dadosabertos.camara.leg.br/api/v2/deputados/130226";"ALVARO SOARES VENTURA";"36";"36";"Alvaro Soares Ventura";"";"M";"";"";"1893-09-20";"1989-07-10";"SC";"São José";"https://www.camara.leg.br/internet/deputado/bandep/130226.jpg";""
"2791";"https://dadosabertos.camara.leg.br/api/v2/deputados/2791";"ANTONIO COVELLO";"36";"36";"Antonio Augusto Covello";"";"M";"";"";"1886-12-20";"1942-11-23";"SP";"Rio Claro";"https://www.camara.leg.br/internet/deputado/bandep/2791.jpg";"Superior"
"4557";"https://dadosabertos.camara.leg.br/api/v2/deputados/4557";"ANTÔNIO JORGE";"36";"36";"Antônio Jorge Machado Lima";"";"M";"";"";"1886-10-26";"1960-05-08";"PR";"Ponta Grossa";"https://www.camara.leg.br/internet/deputado/bandep/4557.jpg";"Superior"
"2809";"https://dadosabertos.camara.leg.br/api/v2/deputados/2809";"ANTONIO PENNAFORT";"36";"36";"Antonio Pennafort de Souza";"";"M";"";"";"";"1934-08-27";"";"";"https://www.camara.leg.br/internet/deputado/bandep/2809.jpg";""
"4559";"https://dadosabertos.camara.leg.br/api/v2/deputados/4559";"ANTONIO RODRIGUES";"36";"36";"Antonio Rodrigues de Souza";"";"M";"";"";"1902-05-31";"";"RJ";"Barra do Piraí";"https://www.camara.leg.br/internet/deputado/bandep/4559.jpg";""
"4561";"https://dadosabertos.camara.leg.br/api/v2/deputados/4561";"ARGEMIRO DORNELES";"36";"36";"Argemiro Dornelles";"";"M";"";"";"1887-01-03";"1945-11-21";"RS";"Encruzilhada";"https://www.camara.leg.br/internet/deputado/bandep/4561.jpg";""
"130229";"https://dadosabertos.camara.leg.br/api/v2/deputados/130229";"ARISTOTELES RIBEIRO DE MELO";"36";"36";"ARISTOTELES RIBEIRO DE MELO";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/130229.jpg";""
"130230";"https://dadosabertos.camara.leg.br/api/v2/deputados/130230";"ARMANDO LAYDNER";"36";"36";"Armando Avellanar Laydner";"";"M";"";"";"1907-10-17";"";"RS";"Santa Maria";"https://www.camara.leg.br/internet/deputado/bandep/130230.jpg";""
"4589";"https://dadosabertos.camara.leg.br/api/v2/deputados/4589";"ARRUDA FALCÃO";"36";"36";"Joaquim de Arruda Falcão";"";"M";"";"";"1881-07-27";"1950-08-31";"PE";"Escada";"https://www.camara.leg.br/internet/deputado/bandep/4589.jpg";""
"4590";"https://dadosabertos.camara.leg.br/api/v2/deputados/4590";"ASSIS BRASIL";"22";"36";"Joaquim Francisco de Assis Brasil";"";"M";"";"";"1857-07-29";"1938-12-24";"RS";"São Gabriel";"https://www.camara.leg.br/internet/deputado/bandep/4590.jpg";"Superior"
"2762";"https://dadosabertos.camara.leg.br/api/v2/deputados/2762";"AUGUSTO CAVALCANTI";"36";"36";"Augusto Cavalcanti de Albuquerque";"";"M";"";"";"1878-09-21";"1935-07-30";"PE";"Vitória de Santo Antão";"https://www.camara.leg.br/internet/deputado/bandep/2762.jpg";"Superior"
"2347";"https://dadosabertos.camara.leg.br/api/v2/deputados/2347";"AUGUSTO DE LIMA";"28";"36";"Antonio Augusto de Lima";"";"M";"";"";"1859-04-05";"1934-04-22";"MG";"Nova Lima";"https://www.camara.leg.br/internet/deputado/bandep/2347.jpg";""
"4564";"https://dadosabertos.camara.leg.br/api/v2/deputados/4564";"AUGUSTO LEITE";"36";"36";"Augusto César Leite";"";"M";"";"";"1886-07-30";"1978-02-09";"SE";"Riachuelo";"https://www.camara.leg.br/internet/deputado/bandep/4564.jpg";"Superior"
"2763";"https://dadosabertos.camara.leg.br/api/v2/deputados/2763";"BARRETO CAMPELO";"36";"36";"Francisco Barreto Rodrigues Campello";"";"M";"";"";"1888-01-03";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/2763.jpg";"Superior"
"130227";"https://dadosabertos.camara.leg.br/api/v2/deputados/130227";"BUARQUE NAZARETH";"31";"36";"Antônio Barbosa Buarque de Nazareth";"";"M";"";"";"1890-09-13";"1937-11-14";"PE";"Olinda";"https://www.camara.leg.br/internet/deputado/bandep/130227.jpg";"Superior"
"4630";"https://dadosabertos.camara.leg.br/api/v2/deputados/4630";"CAMPOS DO AMARAL";"36";"36";"Octavio Campos do Amaral";"";"M";"";"";"1885-11-07";"1949-04-12";"MG";"Virginópolis";"https://www.camara.leg.br/internet/deputado/bandep/4630.jpg";""
"2784";"https://dadosabertos.camara.leg.br/api/v2/deputados/2784";"CARDOSO DE MELLO";"36";"36";"Oswaldo Luiz Cardoso de Mello";"";"M";"";"";"1897-03-12";"1968-09-15";"RJ";"";"https://www.camara.leg.br/internet/deputado/bandep/2784.jpg";"Superior"
"4566";"https://dadosabertos.camara.leg.br/api/v2/deputados/4566";"CARLOS MAXIMILIANO";"28";"36";"Carlos Maximiliano Pereira dos Santos";"";"M";"";"";"1873-04-24";"1960-01-02";"RS";"São Jerônimo";"https://www.camara.leg.br/internet/deputado/bandep/4566.jpg";"Superior"
"130234";"https://dadosabertos.camara.leg.br/api/v2/deputados/130234";"COSTA FERNANDES";"34";"36";"Francisco da Costa Fernandes";"";"M";"";"";"1879-03-17";"1944-03-24";"MA";"Brejo";"https://www.camara.leg.br/internet/deputado/bandep/130234.jpg";"Superior"
"4819";"https://dadosabertos.camara.leg.br/api/v2/deputados/4819";"COSTA MEIRA";"36";"36";"ORLANDO COSTA MEIRA";"";"M";"";"";"1890-10-20";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/4819.jpg";""
"130231";"https://dadosabertos.camara.leg.br/api/v2/deputados/130231";"CRESCENCIO GUIMARAES LACERDA";"36";"36";"CRESCENCIO GUIMARAES LACERDA";"";"M";"";"";"";"";"";"";"https://www.camara.leg.br/internet/deputado/bandep/130231.jpg";""
"2785";"https://dadosabertos.camara.leg.br/api/v2/deputados/2785";"CRISTOVÃO BARCELOS";"36";"36";"Christovão de Castro Bascellos";"";"M";"";"";"1883-07-25";"";"RJ";"";"https://www.camara.leg.br/internet/deputado/bandep/2785.jpg";""
"4609";"https://dadosabertos.camara.leg.br/api/v2/deputados/4609";"CUNHA MELLO";"36";"36";"Leopoldo Tavares da Cunha Mello";"";"M";"";"";"1891-12-10";"1962-01-18";"PE";"";"https://www.camara.leg.br/internet/deputado/bandep/4609.jpg";"Superior"
"2821";"https://dadosabertos.camara.leg.br/api/v2/deputados/2821";"DAVID MEINICKE";"36";"36";"David Carlos Meinicke";"";"M";"";"";"1885-09-25";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/2821.jpg";"Superior"
"2811";"https://dadosabertos.camara.leg.br/api/v2/deputados/2811";"EUGÊNIO MONTEIRO DE BARROS";"36";"36";"Eugênio Augusto de Miranda Monteiro de Barros";"";"M";"";"";"1893-11-22";"";"DF";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/2811.jpg";""
